Master_Group_Code,item_code,bill_no,brcode,Tran_Type,d_date,year,month,monthnumber,Year_Month_Brcode,Tran_Month,Channel,qty,Disc_Amt,Net_Sales,Margin_Value,MRP_Value,Spl_disc_Amt,Tot_Disc_Amt,Cost_Value,Main_Category,pl_Flag
-,384758,614/2022/S/5188,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,168.64,50.53,168.64,0.0,0.0,118.12,FMCG,OTHERS
GM0007,365684,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,89.46,506.94,41.01,19.88,0.0,89.46,465.93,PHARMA,OTHERS
GM0007,221749,614/2022/S/5314,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.80,70.23,18.34,78.04,0.0,7.8,51.89,PHARMA,OTHERS
GM0003,233539,614/2022/S/3779,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,35.52,319.7,45.78,17.76,0.02,35.540000000000006,273.92,PHARMA,OTHERS
GM0003,244745,614/2022/S/5172,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,5.03,45.31,3.38,50.35,0.0,5.03,41.93,PHARMA,OTHERS
GM0007,301693,614/2022/S/5314,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.45,94.02,26.9,104.46,0.0,10.45,67.12,PHARMA,OTHERS
GM0003,305033,614/2022/S/6870,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,6.70,60.26,9.65,6.70,0.0,6.7,50.61,PHARMA,OTHERS
GM0007,316304,614/2022/S/5313,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,124.1,30.27,12.41,0.01,0.01,93.83,PHARMA,OTHERS
GM0007,365278,614/2022/S/1402,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.40,0.00,5.53,3.26,1.38,0.0,0.0,2.27,PHARMA,OTHERS
-,244478,614/2022/S/5172,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,168.64,50.52,168.64,0.0,0.0,118.12,FMCG,OTHERS
GM0013,305036,614/2022/S/5751,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,46.61,12.67,46.61,0.0,0.0,33.94,FMCG,PL
GM0003,200882,614/2022/S/1254,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,125.0,39.95,125.00,0.0,0.0,85.05,PHARMA,OTHERS
GM0007,206784,614/2022/S/1603,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,66.96,21.76,66.96,0.0,0.0,45.20,PHARMA,OTHERS
GM0003,211344,614/2022/S/5314,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,11.61,104.46,26.57,116.07,0.0,11.61,77.89,PHARMA,OTHERS
GM0003,318941,614/2022/S/5314,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,14.20,127.77,35.83,141.96,0.0,14.2,91.94,PHARMA,OTHERS
GM0003,320552,614/2022/S/5314,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,4.02,36.16,10.51,5.02,0.0,4.02,25.65,PHARMA,OTHERS
-,354065,614/2022/S/5172,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,100.0,27.35,100.00,0.0,0.0,72.65,FMCG,OTHERS
-,203546,614/2022/S/3201,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,54.02,6.06,54.02,0.0,0.0,47.96,FMCG,OTHERS
GM0009,267854,614/2022/S/10454,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,1509.17,2263.76,1504.42,943.23,0.0,1509.17,759.34,PHARMA,OTHERS
GM0007,364215,614/2022/S/221,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,35.52,8.14,11.84,0.0,0.0,27.38,PHARMA,OTHERS
GM0008,205779,614/2022/S/5365,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,3.93,1.91,1.96,0.0,0.0,2.02,FMCG,OTHERS
GM0008,247722,614/2022/S/2512,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,2.23,1.04,2.23,0.0,0.0,1.19,FMCG,OTHERS
GM0003,202564,614/2022/S/4726,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,7.56,68.04,10.51,18.90,0.0,7.56,57.53,PHARMA,OTHERS
GM0007,204045,614/2022/S/4726,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.30,1.81,16.27,3.41,6.03,0.0,1.81,12.86,PHARMA,OTHERS
GM0007,204046,614/2022/S/1983,614,Sales,2022-04-06T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,117.63,43.35,117.63,0.0,0.0,74.28,PHARMA,OTHERS
GM0007,222077,614/2022/S/5314,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,5.39,48.53,6.94,5.39,0.01,5.3999999999999995,41.59,PHARMA,OTHERS
GM0007,224718,614/2022/S/5172,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.11,91.0,14.57,10.11,0.01,10.12,76.43,PHARMA,OTHERS
GM0005,253251,614/2022/S/5643,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,9.37,7.41,4.69,0.0,0.0,1.96,PHARMA,OTHERS
GM0005,255844,614/2022/S/8322,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.30,0.00,26.78,20.05,8.93,0.0,0.0,6.74,PHARMA,OTHERS
GM0007,303303,614/2022/S/3825,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,9.42,7.54,4.71,0.0,0.0,1.88,PHARMA,OTHERS
GM0007,303303,614/2022/S/5140,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.10,0.00,4.71,3.77,4.71,0.0,0.0,0.94,PHARMA,OTHERS
GM0007,303303,614/2022/S/10204,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,9.42,7.54,4.71,0.0,0.0,1.88,PHARMA,OTHERS
GM0001,311081,614/2022/S/6870,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,57.14,12.27,28.57,0.0,0.0,44.87,FMCG,OTHERS
GM0001,314496,614/2022/S/6899,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,28.57,6.14,28.57,0.0,0.0,22.43,FMCG,OTHERS
GM0001,206886,614/2022/S/6013,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,317.8,29.16,317.80,0.0,0.0,288.64,FMCG,OTHERS
GM0001,206889,614/2022/S/8671,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,305.08,27.98,305.09,0.0,0.0,277.10,FMCG,OTHERS
GM0011,232649,614/2022/S/3696,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,53.57,24.09,26.79,0.0,0.0,29.48,FMCG,PL
GM0003,205427,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,110.63,626.89,28.43,737.52,0.0,110.63,598.46,PHARMA,OTHERS
GM0003,205427,614/2022/S/3286,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,73.75,663.77,65.31,737.52,0.0,73.75,598.46,PHARMA,OTHERS
GM0003,206129,614/2022/S/2990,614,Sales,2022-04-09T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,15.00,135.0,10.85,150.00,0.0,15.0,124.15,PHARMA,OTHERS
GM0003,206130,614/2022/S/2990,614,Sales,2022-04-09T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,15.00,135.0,10.85,150.00,0.0,15.0,124.15,PHARMA,OTHERS
GM0003,220571,614/2022/S/7398,614,Sales,2022-04-21T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,91.14,820.29,80.72,911.43,0.0,91.14,739.57,PHARMA,OTHERS
GM0007,288927,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,113.43,642.76,16.88,756.19,0.0,113.43,625.88,PHARMA,OTHERS
GM0007,288927,614/2022/S/3286,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,75.62,680.57,54.69,756.19,0.0,75.62,625.88,PHARMA,OTHERS
GM0007,288927,614/2022/S/7398,614,Sales,2022-04-21T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,75.62,680.57,54.69,756.19,0.0,75.62,625.88,PHARMA,OTHERS
GM0007,298289,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,206.92,1172.54,53.18,45.98,0.0,206.92,1119.36,PHARMA,OTHERS
GM0007,321232,614/2022/S/2990,614,Sales,2022-04-09T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,23.57,212.14,29.23,7.86,0.0,23.57,182.91,PHARMA,OTHERS
GM0007,361214,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,87.05,493.28,47.26,38.69,0.03,87.08,446.03,PHARMA,OTHERS
GM0007,377368,614/2022/S/1680,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.60,95.4,19.51,10.60,0.0,10.6,75.89,PHARMA,OTHERS
GM0007,386478,614/2022/S/2886,614,Sales,2022-04-09T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,30.87,277.79,39.74,6.86,0.05,30.92,238.05,PHARMA,OTHERS
GM0003,312729,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,38.97,220.83,24.39,8.66,0.03,39.0,196.44,PHARMA,OTHERS
GM0003,220802,614/2022/S/5912,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.31,65.75,9.42,73.05,0.0,7.31,56.33,PHARMA,OTHERS
GM0007,341446,614/2022/S/5188,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,66.53,598.73,133.29,665.25,0.0,66.53,465.44,PHARMA,OTHERS
GM0007,379408,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,43.39,245.88,23.78,19.29,0.03,43.42,222.11,PHARMA,OTHERS
GM0003,304935,614/2022/S/5912,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,22.77,204.91,34.65,227.68,0.0,22.77,170.26,PHARMA,OTHERS
GM0001,201877,614/2022/S/4315,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,76.27,8.17,38.14,0.0,0.0,68.10,FMCG,OTHERS
GM0001,201881,614/2022/S/10502,614,Sales,2022-04-30T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,33.9,3.63,16.95,0.0,0.0,30.27,FMCG,OTHERS
GM0001,255248,614/2022/S/3508,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,33.9,16.51,16.95,0.0,0.0,17.39,FMCG,OTHERS
GM0013,372239,614/2022/S/1402,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,177.68,23.18,177.68,0.0,0.0,154.50,FMCG,PL
GM0001,249791,614/2022/S/2083,614,Sales,2022-04-06T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,44.64,6.53,44.64,0.0,0.0,38.11,FMCG,OTHERS
GM0001,275656,614/2022/S/5188,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,168.64,42.16,168.64,0.0,0.0,126.48,FMCG,OTHERS
GM0007,229304,614/2022/S/4726,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.40,6.91,62.22,9.96,17.28,0.0,6.91,52.26,PHARMA,OTHERS
GM0003,325217,614/2022/S/3899,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.25,0.00,26.57,7.24,5.31,0.0,0.0,19.33,PHARMA,OTHERS
GM0004,200543,614/2022/S/3779,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,3.09,27.77,3.95,1.54,0.02,3.11,23.82,PHARMA,OTHERS
GM0001,205443,614/2022/S/2678,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,14.66,131.95,-2.88,146.61,0.0,14.66,134.83,FMCG,OTHERS
GM0007,371968,614/2022/S/1680,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.33,2.63,23.7,3.79,5.27,0.01,2.6399999999999997,19.91,PHARMA,OTHERS
GM0001,270018,614/2022/S/6870,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,0.00,80.36,7.31,26.79,0.0,0.0,73.05,FMCG,OTHERS
GM0008,372461,614/2022/S/6870,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,42.37,4.47,42.37,0.0,0.0,37.90,FMCG,OTHERS
GM0008,373071,614/2022/S/6870,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,25.42,1.07,25.42,0.0,0.0,24.35,FMCG,OTHERS
GM0011,347242,614/2022/S/8671,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,133.93,60.29,133.93,0.0,0.0,73.65,FMCG,PL
GM0012,362548,614/2022/S/6870,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.71,96.43,33.37,107.14,0.0,10.71,63.06,FMCG,PL
GM0007,228934,614/2022/S/6870,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,4.82,43.39,6.55,4.82,0.0,4.82,36.84,PHARMA,OTHERS
GM0003,204515,614/2022/S/6603,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,8.76,78.81,11.28,2.92,0.03,8.79,67.53,PHARMA,OTHERS
GM0003,318458,614/2022/S/6603,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,14.89,133.98,10.03,148.87,0.0,14.89,123.95,PHARMA,OTHERS
GM0003,329275,614/2022/S/3648,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,21.21,190.92,28.33,14.14,0.02,21.23,162.59,PHARMA,OTHERS
GM0007,332847,614/2022/S/5314,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,13.56,122.03,11.54,135.59,0.0,13.56,110.49,PHARMA,OTHERS
GM0001,315823,614/2022/S/10375,614,Sales,2022-04-29T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,33.9,10.64,16.95,0.0,0.0,23.26,FMCG,OTHERS
GM0007,309879,614/2022/S/4442,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,98.25,884.21,138.73,982.46,0.0,98.25,745.48,PHARMA,OTHERS
-,224247,614/2022/S/1603,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,33.04,10.58,33.04,0.0,0.0,22.46,FMCG,OTHERS
GM0001,257066,614/2022/S/3385,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,33.9,8.47,16.95,0.0,0.0,25.43,FMCG,OTHERS
GM0001,271509,614/2022/S/1005,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,0.00,38.13,9.53,12.71,0.0,0.0,28.60,FMCG,OTHERS
GM0001,285028,614/2022/S/6899,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,33.9,8.48,33.90,0.0,0.0,25.42,FMCG,OTHERS
GM0001,288920,614/2022/S/3385,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,21.19,4.41,21.19,0.0,0.0,16.78,FMCG,OTHERS
GM0007,331069,614/2022/S/6870,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,8.91,80.18,11.51,5.94,0.0,8.91,68.67,PHARMA,OTHERS
GM0013,385058,614/2022/S/5912,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,211.02,55.92,211.02,0.0,0.0,155.10,FMCG,PL
GM0003,201010,614/2022/S/1254,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,49.78,14.47,1.78,0.03,0.03,35.31,PHARMA,OTHERS
GM0004,204113,614/2022/S/1983,614,Sales,2022-04-06T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,8.66,1.38,0.62,0.03,0.03,7.28,PHARMA,OTHERS
GM0003,218801,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,64.49,365.42,33.92,14.33,0.0,64.49,331.50,PHARMA,OTHERS
GM0004,237296,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,45.09,255.48,28.23,10.02,0.03,45.120000000000005,227.25,PHARMA,OTHERS
GM0007,243385,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,241.07,1366.04,188.72,26.79,0.06,241.13,1177.32,PHARMA,OTHERS
GM0007,278108,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,16.47,93.3,8.64,3.66,0.03,16.5,84.66,PHARMA,OTHERS
GM0003,318128,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,4.00,31.21,176.87,19.49,3.47,0.06,31.27,157.38,PHARMA,OTHERS
GM0007,329316,614/2022/S/3779,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,20.87,187.79,26.54,6.96,0.0,20.87,161.25,PHARMA,OTHERS
GM0007,345427,614/2022/S/3779,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,47.85,430.68,68.91,15.95,0.03,47.88,361.77,PHARMA,OTHERS
GM0007,348476,614/2022/S/4442,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,18.94,170.42,35.7,12.63,0.03,18.970000000000002,134.72,PHARMA,OTHERS
GM0007,349617,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,99.35,562.96,52.21,44.16,0.03,99.38,510.75,PHARMA,OTHERS
GM0007,219089,614/2022/S/3779,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,26.13,235.17,66.18,8.71,0.03,26.16,168.99,PHARMA,OTHERS
GM0003,228073,614/2022/S/5172,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.69,69.22,15.64,7.69,0.01,7.7,53.58,PHARMA,OTHERS
GM0005,229880,614/2022/S/642,614,Sales,2022-04-02T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.40,0.00,53.21,46.32,13.30,0.0,0.0,6.89,PHARMA,OTHERS
GM0005,286659,614/2022/S/3193,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,20.36,14.75,10.18,0.0,0.0,5.61,PHARMA,OTHERS
GM0007,339270,614/2022/S/4726,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.50,2.48,22.3,3.57,2.48,0.01,2.4899999999999998,18.73,PHARMA,OTHERS
GM0007,363647,614/2022/S/3324,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,25.45,229.01,55.88,16.96,0.0,25.45,173.13,PHARMA,OTHERS
GM0011,254026,614/2022/S/88,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,21.19,5.92,21.19,0.0,0.0,15.28,FMCG,PL
GM0007,208772,614/2022/S/3899,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.50,0.00,31.68,11.73,6.34,0.01,0.01,19.95,PHARMA,OTHERS
-,216691,614/2022/S/1148,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,67.8,8.22,67.80,0.0,0.0,59.58,FMCG,OTHERS
GM0003,223958,614/2022/S/1680,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,9.93,89.35,12.79,9.93,0.01,9.94,76.56,PHARMA,OTHERS
GM0003,232320,614/2022/S/8620,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,136.29,30.52,13.63,0.0,0.0,105.77,PHARMA,OTHERS
GM0007,306316,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,152.48,864.04,80.14,16.94,0.06,152.54,783.90,PHARMA,OTHERS
GM0003,207019,614/2022/S/4442,614,Sales,2022-04-13T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,14.35,129.17,18.47,4.79,0.03,14.379999999999999,110.70,PHARMA,OTHERS
GM0007,319515,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,140.72,797.44,88.18,31.27,0.0,140.72,709.26,PHARMA,OTHERS
GM0001,213460,614/2022/S/3201,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,66.96,15.23,66.96,0.0,0.0,51.73,FMCG,OTHERS
-,310346,614/2022/S/2558,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,95.0,8.51,95.00,0.0,0.0,86.49,FMCG,OTHERS
GM0001,309818,614/2022/S/88,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,27.12,2.47,27.12,0.0,0.0,24.65,FMCG,OTHERS
GM0007,345405,614/2022/S/5172,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,18.93,170.36,19.31,189.29,0.0,18.93,151.05,PHARMA,OTHERS
GM0007,240385,614/2022/S/1912,614,Sales,2022-04-06T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,136.2,33.24,13.62,0.01,0.01,102.96,PHARMA,OTHERS
GM0009,246162,614/2022/S/5818,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,196.25,588.74,273.74,78.50,0.0,196.25,315.00,PHARMA,OTHERS
GM0003,304616,614/2022/S/3648,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.50,13.38,120.41,26.34,17.84,0.02,13.4,94.07,PHARMA,OTHERS
GM0007,362350,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,110.49,626.1,91.74,24.55,0.03,110.52,534.36,PHARMA,OTHERS
GM0006,295273,614/2022/S/4989,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,27.52,247.71,217.46,275.24,0.0,27.52,30.25,SURGICAL,OTHERS
GM0007,327025,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,132.59,751.33,83.17,14.73,0.0,132.59,668.16,PHARMA,OTHERS
GM0007,209418,614/2022/S/1704,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,4.00,25.89,233.03,38.39,6.47,0.0,25.89,194.64,PHARMA,OTHERS
GM0004,225718,614/2022/S/1704,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,4.00,23.43,210.88,30.54,11.72,0.0,23.43,180.34,PHARMA,OTHERS
GM0007,328227,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,65.89,373.37,41.27,7.32,0.0,65.89,332.10,PHARMA,OTHERS
GM0007,357850,614/2022/S/126,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,30.50,172.81,16.03,4.52,0.09,30.59,156.78,PHARMA,OTHERS
GM0004,226950,614/2022/S/5643,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,9.39,2.11,4.70,0.0,0.0,7.28,PHARMA,OTHERS
